paper_id,model_id,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_Logistic Regression,class_Support Vector Machine (SVM),class_k-Nearest Neighbor (k-NN),class_Quadratic discrimant clasifier (QDA),class_Linear Discriminant Analysis (LDA),class_Tree based models,class_Naive Bayes,class_AVG,class_LASSO-T,class_Ridge-T,class_LASSO-VAR,class_Ridge-VAR,class_TPA,class_HDC-MER,class_HMM,class_Gradient boostingclass,class_Fully connected NN (or Multi layer perceptron),class_Convolutional NN,class_Recurrent NN,class_GRU (Gated Recurrent Units),class_LSTM,class_Cellular Neural Networks,class_AdaBoost DT,class_Quantum Neural Network (QNN),class_Probabilistic Neural Network (PNN),class_Backpropagation (BP),class_Extreme Learning Machine (ELM),class_ANN,class_Spiking Deep Belief Network (SDBN),"class_radial basis function
(RBF) ",class_1R rule,class_JRip,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_Linear Regression,regre_Support Vector Regression (SVR),regre_Polynomial Regression,regre_Ridge regression,regre_Logistic regression,regre_knn,regre_decision tree,regre_Multilayer regression,regre_Boosted regression trees,regre_Fully connected NN (or Multi layer perceptron),regre_Convolutional NN,regre_Recurrent NN,regre_LSTM,regre_PNN (probabilistic neural network),model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologicall_interpretation,model_interpretation,is_public_code,public_code_location
44,262,"Lanatà, A., Valenza, G., & Scilingo, E. P. (2012). A novel EDA glove based on textile-integrated electrodes for affective computing. Medical & Biological Engineering & Computing, 50(11), 1163–1172. doi:10.1007/s11517-012-0921-9",2012,dimensional,x,5,"neutral, arousal1, arousal2, arousal3, arousal4",-,-,-,X,-,,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,,,,-,,-,-,-
45,263,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ",2013,dimensional,x,2,"relaxed, stress",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,,-,-,43,,-,-,-
45,264,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,X,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,,-,-,43,,-,-,-
45,265,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,,X,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,,-,-,43,,-,-,-
45,266,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,,-,,,,,,,,,,X,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,,-,-,43,,-,-,-
45,267,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,X,,-,-,-,-,,,,,,,,-,-,-,-,,-,-,43,,-,-,-
46,268,"GOUIZI, K., BEREKSI REGUIG, F., & MAAOUI, C. (2011). Emotion recognition from physiological signals. Journal of Medical Engineering & Technology, 35(6-7), 300–307. doi:10.3109/03091902.2011.601784",2011,categorical,x,6,"joy, sadness, fear, disgust, neutrality,  amusement",-,X,-,-,-,,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,,-,,,,,,,,-,-,-,-,,-,-,-,-,-,-,-
47,269,"Bornoiu, I.-V., Strungaru, R., & Grigore, O. (2015). Intelligent System for Emotion Recognition Based on Electrodermal Activity Processing. 6th European Conference of the International Federation for Medical and Biological Engineering, 70–73. doi:10.1007/978-3-319-11128-5_18 ",2015,dimensional,x,2,"relaxed, stress",-,-,X,-,-,,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,?,,-,-,-
48,270,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450",2015,categorical,x,2,"stress, not stress",,X,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,140,-,-,-,-
48,271,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450",2015,dimensional,x,2,"stress, not stress",,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,140,-,-,-,-
48,272,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450",2015,dimensional,x,2,"stress, not stress",,-,-,X,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,140,-,-,-,-
48,273,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450",2015,dimensional,x,2,"stress, not stress",,-,-,-,X,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,140,-,-,-,-
48,274,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450",2015,dimensional,x,2,"stress, not stress",,-,-,-,-,X,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,140,-,-,-,-
49,275,"Drungilas, D., Bielskis, A. A., & Denisov, V. (2010). An intelligent control system based on non-invasive man machine interaction. In Innovations in Computing Sciences and Software Engineering (pp. 63-68). Springer, Dordrecht.",2010,categorical,x,8,"Fear, Surprise, Happy, Calmness, Sleepiness, Sad, Disgust, Anger",-,-,-,-,-,-,-,,,,,,,,,,X,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
50,276,"Wu, G., Liu, G., & Hao, M. (2010). The Analysis of Emotion Recognition from GSR Based on PSO. 2010 International Symposium on Intelligence Information Processing and Trusted Computing. doi:10.1109/iptc.2010.60",2010,categorical,x,6,"happy, Suprise, Disgust, Grief, Angry, Fear",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
51,277,"Giakoumis, D., Tzovaras, D., Moustakas, K., & Hassapis, G. (2011). Automatic Recognition of Boredom in Video Games Using Novel Biosignal Moment-Based Features. IEEE Transactions on Affective Computing, 2(3), 119–133. doi:10.1109/t-affc.2011.4 ",2011,categorical,x,2,"bored, not bored",-,-,-,-,X,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,X,-,-,-,-,-,-
52,278,"Safta, I., Grigore, O., & Căruntu, C.(2011). Emotion Detection Using Psycho-Physiological Signal Processing. Computer, 3, 4.",2011,dimensional,x,2,"pleaseant, unpleaseant ",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,,-,-,X,-,-,-,-,-,-
53,279,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.",2012,dimensional,x,2,"relaxed, stress",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
53,280,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.",2012,dimensional,x,2,"relaxed, stress",-,-,-,-,-,-,-,,,,,,,,,,X,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
53,281,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.",2012,dimensional,x,2,"relaxed, stress",-,-,-,-,-,-,X,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
53,282,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.",2012,dimensional,x,2,"relaxed, stress",-,-,-,-,-,X,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
53,283,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.",2012,dimensional,x,2,"relaxed, stress",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,X,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
54,284,"Cheng, J., & Liu, G. (2013). Computing nonlinear features of skin conductance to build the affective detection model. 2013 International Conference on Communications, Circuits and Systems (ICCCAS). doi:10.1109/icccas.2013.6765349 ",2013,categorical,x,2,"hapinees, sadness and fear",-,X,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,X,-,-,-,-,-,-
54,285,"Cheng, J., & Liu, G. (2013). Computing nonlinear features of skin conductance to build the affective detection model. 2013 International Conference on Communications, Circuits and Systems (ICCCAS). doi:10.1109/icccas.2013.6765349 ",2013,categorical,x,2," sadness and fears , hapiness",-,X,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,X,-,-,-,-,-,-
54,286,"Cheng, J., & Liu, G. (2013). Computing nonlinear features of skin conductance to build the affective detection model. 2013 International Conference on Communications, Circuits and Systems (ICCCAS). doi:10.1109/icccas.2013.6765349 ",2013,categorical,x,2,"fear and hapiness, sadness",-,X,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,X,-,-,-,-,-,-
55,287,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25",2013,dimensional,x,2,"relaxed, stress",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,,,,,,,,-,-,-,-,-
55,288,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,-,-,,,,,,,,,,X,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
55,289,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,-,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
55,290,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,X,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,,-,-,-
55,291,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25",2013,dimensional,x,2,"relaxed, stress",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,X,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
56,292,"Guo, R., Li, S., He, L., Gao, W., Qi, H., & Owens, G. (2013, May). Pervasive and unobtrusive emotion sensing for human mental health. In 2013 7th International Conference on Pervasive Computing Technologies for Healthcare and Workshops (pp. 436-439). IEEE.",2013,categorical,x,4,"Amusement, fear, relax, sadness",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
56,293,"Guo, R., Li, S., He, L., Gao, W., Qi, H., & Owens, G. (2013, May). Pervasive and unobtrusive emotion sensing for human mental health. In 2013 7th International Conference on Pervasive Computing Technologies for Healthcare and Workshops (pp. 436-439). IEEE.",2013,categorical,x,4,"Amusement, fear, relax, sadness",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
57,294,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",-,-,X,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
57,295,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",-,-,,-,-,X,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,,,,,,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,-
57,296,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",-,-,-,-,-,-,X,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,,-,-,-,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,
57,297,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",-,X,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,-
57,298,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",X,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,-
57,299,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",X,-,-,-,-,-,-,,,,,,,,x,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,-
57,300,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",X,-,-,-,-,-,-,,,,,,,,x,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,-
57,301,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ",2013,categorical,x,5,"empathy, expectation, positive-surprise, stress, frustration",X,-,-,-,-,-,-,,,,,,,,x,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,x,"Additionally, we showed that psychological traits can guide this task by correcting profile-driven differences, opening a new direction on how to measure affective interactions. The quantitative assessment shows that emotion recognition significantly improves when adopting more flexible methods to mine the electrodermal signal. Additionally, feature correlation
analysis and discriminative mining of generative models show meaningful differences among emotional stimuli and experimental settings. These answers to the target research questions trigger new implications not only for psychophysiology and neuroscience, but especially to human-robot and social interaction research.",-,-
58,302,"Li, S., Guo, R., He, L., Gao, W., Qi, H., & Owens, G. (2014). MoodMagician. Proceedings of the 12th ACM Conference on Embedded Network Sensor Systems - SenSys ’14. doi:10.1145/2668332.2668371",2014,categorical,x,4,"amusement,fear, relax, sadness",-,-,-,-,-,X,-,,,,,,,,,,-,-,-,,-,,,,,,,,,,,-,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-
59,303,"Yu, D., & Sun, S. (2020). A systematic exploration of deep neural networks for EDA-based emotion recognition. Information, 11(4), 212.",2020,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,,,,,,x,,,,-,-,-,-,-,,
59,304,"Yu, D., & Sun, S. (2020). A systematic exploration of deep neural networks for EDA-based emotion recognition. Information, 11(4), 212.",2020,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,,,,,,,x,,,-,-,-,-,-,,
59,305,"Yu, D., & Sun, S. (2020). A systematic exploration of deep neural networks for EDA-based emotion recognition. Information, 11(4), 212.",2020,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,,,,,,x,x,,,-,-,-,-,-,,
59,306,"Yu, D., & Sun, S. (2020). A systematic exploration of deep neural networks for EDA-based emotion recognition. Information, 11(4), 212.",2020,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,,,,,,x,,,,-,-,-,-,-,,
59,307,"Yu, D., & Sun, S. (2020). A systematic exploration of deep neural networks for EDA-based emotion recognition. Information, 11(4), 212.",2020,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,,,,,,,x,,,-,-,-,-,-,,
59,308,"Yu, D., & Sun, S. (2020). A systematic exploration of deep neural networks for EDA-based emotion recognition. Information, 11(4), 212.",2020,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,,,,,,x,x,,,-,-,-,-,-,,
60,309,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.",2019,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"Additionally, analyzing the results of the state-of-art, clearly, feature engineering for
subject-independent and subject-dependent human emotion detection based on EDA does not lead
to high performance. In particular, when the number of classes is higher than two. This is because
extracting the sympathetic response patterns which are part of each emotion is difficult. Furthermore,
when trying to overcome this fact by analyzing more basic features such as level, response amplitude,
rate, rise time, and recovery time, they discard flexible elicited behavior which might improve emotion
recognition. Therefore, it has been proven in this work that DL can overcome this drawback quite well.
Regarding the point of testing the proposed model using different datasets from different labs,
it is because human emotions do not form similar patterns. Consequently, the research community
should develop generalized models to recognize human emotions, where subjects, elicitation materials,
and physiological sensors brands are different from the ones involved in the initial training.",,
60,310,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.",2019,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"Additionally, analyzing the results of the state-of-art, clearly, feature engineering for
subject-independent and subject-dependent human emotion detection based on EDA does not lead
to high performance. In particular, when the number of classes is higher than two. This is because
extracting the sympathetic response patterns which are part of each emotion is difficult. Furthermore,
when trying to overcome this fact by analyzing more basic features such as level, response amplitude,
rate, rise time, and recovery time, they discard flexible elicited behavior which might improve emotion
recognition. Therefore, it has been proven in this work that DL can overcome this drawback quite well.
Regarding the point of testing the proposed model using different datasets from different labs,
it is because human emotions do not form similar patterns. Consequently, the research community
should develop generalized models to recognize human emotions, where subjects, elicitation materials,
and physiological sensors brands are different from the ones involved in the initial training.",,
60,311,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.",2019,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"Additionally, analyzing the results of the state-of-art, clearly, feature engineering for
subject-independent and subject-dependent human emotion detection based on EDA does not lead
to high performance. In particular, when the number of classes is higher than two. This is because
extracting the sympathetic response patterns which are part of each emotion is difficult. Furthermore,
when trying to overcome this fact by analyzing more basic features such as level, response amplitude,
rate, rise time, and recovery time, they discard flexible elicited behavior which might improve emotion
recognition. Therefore, it has been proven in this work that DL can overcome this drawback quite well.
Regarding the point of testing the proposed model using different datasets from different labs,
it is because human emotions do not form similar patterns. Consequently, the research community
should develop generalized models to recognize human emotions, where subjects, elicitation materials,
and physiological sensors brands are different from the ones involved in the initial training.",,
60,312,"Al Machot, F., Elmachot, A., Ali, M., Al Machot, E., & Kyamakya, K. (2019). A deep-learning model for subject-independent human emotion recognition using electrodermal activity sensors. Sensors, 19(7), 1659.",2019,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"Additionally, analyzing the results of the state-of-art, clearly, feature engineering for
subject-independent and subject-dependent human emotion detection based on EDA does not lead
to high performance. In particular, when the number of classes is higher than two. This is because
extracting the sympathetic response patterns which are part of each emotion is difficult. Furthermore,
when trying to overcome this fact by analyzing more basic features such as level, response amplitude,
rate, rise time, and recovery time, they discard flexible elicited behavior which might improve emotion
recognition. Therefore, it has been proven in this work that DL can overcome this drawback quite well.
Regarding the point of testing the proposed model using different datasets from different labs,
it is because human emotions do not form similar patterns. Consequently, the research community
should develop generalized models to recognize human emotions, where subjects, elicitation materials,
and physiological sensors brands are different from the ones involved in the initial training.",,
