Paper ID,Model ID,Paper (APA citation),Meta-data,,,,,,,,,Data type ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Participants,,,,,,Self-report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotion elicitation techniques,,,,,,,,,,,,,,,,,,,,,,,EDA,,,,,,,,,,,,,,,,,"Affective model ('dimensional', 'categorical', '-')  ",Statistical Learning model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Results - Highest Performance,,,,,,,,,,,,,,,,,,,,Reviewer,,,Comments:                                     ,,Discrepancia
,,,Authors,Title,Year,Source Title,Source Type,,,,First author's country affiliation,Original?                                                                                             (put an x)   ,,,,Database,,,,,,,,,,,,,,,,,,,,,,,,N                         (Sample Size),N Female:                                         e.g. 13,Age ,,,Country ,"Affective self-report questionnaire:                                    a) Yes; b) No; c) Relies on other's questionnaire                                                                      IF ""No"" GO TO ""Emotion elicitaion technique""",Affective questionaire,,,,,,Affective measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modality,,,,,Task type,,"Technique name                 IF 'ad hoc task' (i.e. it is not based on a validated technique), complete '-'",Technique clasification,,,,,,,,,,,,,,,,,,Techinque description,Elicitation duration (per sample):                                  ,,,,EDA Device:,,EDA sensor location,,,,,,,,,,,,,,,,Model type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Model's level:,,N Model Input (Samples or X):                                                    e.g. 255 ,Interpretation of the model/features                                                              ,,Public code,,Accuracy,Precision,F-Measure,Recall / Sensitivity / True Positive Rate,Specificity / True Negative Rate,False Positive Rate,False Negative Rate,ROC AUC,R2,R,MAE (Mean Absolute Error),Concordance Correlation Coefficient (CCC),Spearman’s ranking correlation,Mean square error (MSE),Root Mean Square Error (RMSE),"Pearson Correlation
Coefficient (r)","unweighted
average recall (UAR)",Matthews Correlation Coefficient,G-mean (Geometric mean),"Other                          (change name of the column, put an x, add a new ""Other "" column in ""Results"") ",Emma                                     (put an x),Lolo                                       (put an x),Agus                                         (put an x),,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,valence,,,,,,,,,,,,x,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,3.5,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,valence,,,,,,,x,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,1.9,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,arousal,,,,,,,,x,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,4.7,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,arousal,,x,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,2.3,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,arousal,x,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,4.3,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,arousal,,,,x,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,4.3,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,arousal,,,,,,,,,,,,x,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,5.5,,,,,,x,,,,,
,,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,X,,,,China,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20-36,,x,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,arousal,,,,,,,x,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,2.7,,,,,,x,,,,,
,,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).","Liapis, A.; Katsanos, C.; Karousos, N.; Xenos, M.; Orphanoudakis, T.","UDSP+: Stress detection based on user-reported emotional ratings and wearable skin conductance sensor
",2019,UbiComp/ISWC - Adjun. Proc. ACM Int. Jt. Conf. Pervasive Ubiquitous Comput. Proc. ACM Int. Symp. Wearable Comput.,,X,,,Greece,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,10,32.3,-,18-45,,x,,,,,x,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,-,NeXus-10,not dominant,x,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"stress, not stress",,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,86.4,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).","Liapis, A.; Katsanos, C.; Karousos, N.; Xenos, M.; Orphanoudakis, T.","UDSP+: Stress detection based on user-reported emotional ratings and wearable skin conductance sensor
",2019,UbiComp/ISWC - Adjun. Proc. ACM Int. Jt. Conf. Pervasive Ubiquitous Comput. Proc. ACM Int. Symp. Wearable Comput.,,X,,,Greece,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,10,32.3,,18-45,,x,,,,,x,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,-,NeXus-10,not dominant,x,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"stress, not stress",,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,85.2,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,X,,,China,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,,,,,,,,,,,,,,,,,32-245 s,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,categorical,5,"amusement, sadness, anger, disgust, fear",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,,70.1,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,X,,,China,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,categorical,5,"amusement, sadness, anger, disgust, fear",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,,65.83,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,X,,,China,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,categorical,5,"amusement, sadness, anger, disgust, fear",,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,,71.2,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,X,,,China,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,categorical,5,"amusement, sadness, anger, disgust, fear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,,63.19,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,X,,,China,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,categorical,5,"amusement, sadness, anger, disgust, fear",,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,,63.26,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,X,,,China,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,categorical,5,"amusement, sadness, anger, disgust, fear",,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,,51.13,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Ganapathy, N., & Swaminathan, R. (2020). Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network. In Digital Personalized Health and Medicine (pp. 1269-1270). IOS Press."," N, Ganapathy; R, Swaminathan;","Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network
",2020,Studies in health technology and informatics,X,,,,India,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"HA, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,72.08,74.7,,83.23,,,,,,,,,,,,,,,,,x,,,,,
,,"Ganapathy, N., & Swaminathan, R. (2020). Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network. In Digital Personalized Health and Medicine (pp. 1269-1270). IOS Press."," N, Ganapathy; R, Swaminathan;","Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network
",2020,Studies in health technology and informatics,X,,,,India,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"HV, LV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,68.9,50.96,,61.26,,,,,,,,,,,,,,,,,x,,,,,
,,"Yasemin, M., Sarıkaya, M. A., & Ince, G. (2019, July). Emotional state estimation using sensor fusion of EEG and EDA. In 2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) (pp. 5609-5612). IEEE.","Mine Yasemin, Mehmet Ali Sarikaya, Gokhan Ince","Emotional State Estimation using Sensor Fusion of EEG and EDA.",2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,,X,,,Turkey,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,,,21-28,,Yes,x,,,,,,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,-,-,-,X,-,-,X,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,"we conducted the experiments with
audiovisual stimuli to induce emotions by playing videos.
We have used a video prepared in [21], which contains
several kinds of movie clips and binaural beats 1. As stimuli,
we chose movies which have high effect to arouse human
emotions. A binaural beat is an auditory sensation, which
appears when two slightly different sounds are received to",-,-,-,-,-,Q Sensor by Afectiva,-,-,-,-,-,-,-,-,-,-,-,x,-,,-,categorical,3,"funny, horror, weepy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,73.8,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Ghiasi, S., Greco, A., Barbieri, R., Scilingo, E. P., & Valenza, G. (2020). Assessing autonomic function from electrodermal activity and heart rate variability during cold-pressor test and emotional challenge. Scientific reports, 10(1), 1-13.","Ghiasi, S.; Greco, A.; Barbieri, R.; Scilingo, E.P.; Valenza, G.","Assessing Autonomic Function from Electrodermal Activity and Heart Rate Variability During Cold-Pressor Test and Emotional Challenge
",2020,Scientific Reports,X,,,,Italy,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,26,8,26,,21-38,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,-,-,-,X,-,-,X,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,1M 30S,-,-,-,-,BIOPAC MP35,dominant,x,-,-,x,x,-,-,-,-,x,-,-,,-,dimensional,2,"pleasent, unpleasent",,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x," relevant information on the ANS activity can be retrieved from the superimposed phasic behavior of
HRV time-varying bispectral measures. Furthermore, the proposed new indices characterizing the cardiovascular
control through EDA and HRV seem to provide a more effective indicator of the sympathovagal balance then
traditional indices from HRV series onl",,,68.48,,,,,,,,,,,,,,,,,,,,x,,,,,
,,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).","Gümüslü, E.; Erol Barkana, D.; Köse, H.","Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems",2020,International Conference on Multimodal Interaction,,X,,,Turkey,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,21.4,,20-23,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,X,-,-,-,-,X,IAPS,X,-,,-,-,-,-,-,--,-,-,-,-,-,-,,,-,-,0M 06S,-,-,-,-,sensors produced by Thought Technology,-,x,-,x,-,x,-,-,-,x,-,-,-,,-,dimensional,2,"pleasant, unpleasant",,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,57.41,,57,,,,,,,,,,,,,,,,,,x,,,,,
