paper_id,model_id,apa_citation,authors,title,year,source_title,source_type_journal,source_type_conference,source_type_preprint,first_author_country_affiliation
37,232,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,233,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,234,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,235,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,236,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,237,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,238,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,239,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,240,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
37,241,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
38,242,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,243,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,244,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,245,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,246,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,247,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,248,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
38,249,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,Turkey
39,250,"Martínez-Rodrigo, A., Zangróniz, R., Pastor, J. M., & Sokolova, M. V. (2017). Arousal level classification of the aging adult from electro-dermal activity: From hardware development to software architecture. Pervasive and Mobile Computing, 34, 46–59. Scopus. https://doi.org/10.1016/j.pmcj.2016.04.006","Martínez-Rodrigo, A., Zangróniz, R., Pastor, J. M., & Sokolova, M. V.",Arousal level classification of the aging adult from electro-dermal activity: From hardware development to software architecture.,2017,Pervasive and Mobile Computing,x,-,,Spain
40,251,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,Macedonian
40,252,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,Macedonian
40,253,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,Macedonian
40,254,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,Macedonian
41,255,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,Germany
41,256,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,Germany
41,257,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,Germany
41,258,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,Germany
42,259,"Kostoulas, T., Chanel, G., Muszynski, M., Lombardo, P., & Pun, T. (2017). Films, affective computing and aesthetic experience: Identifying emotional and aesthetic highlights from multimodal signals in a social setting. Frontiers in ICT, 4(JUN). Scopus. https://doi.org/10.3389/fict.2017.00011","Kostoulas, T., Chanel, G., Muszynski, M., Lombardo, P., & Pun, T.","Films, affective computing and aesthetic experience: Identifying emotional and aesthetic highlights from multimodal signals in a social setting.",2017,Frontiers in ICT,x,-,,Switzerland
42,260,"Kostoulas, T., Chanel, G., Muszynski, M., Lombardo, P., & Pun, T. (2017). Films, affective computing and aesthetic experience: Identifying emotional and aesthetic highlights from multimodal signals in a social setting. Frontiers in ICT, 4(JUN). Scopus. https://doi.org/10.3389/fict.2017.00011","Kostoulas, T., Chanel, G., Muszynski, M., Lombardo, P., & Pun, T.","Films, affective computing and aesthetic experience: Identifying emotional and aesthetic highlights from multimodal signals in a social setting.",2017,Frontiers in ICT,x,-,,Switzerland
43,261,"Barral, O., Kosunen, I., & Jacucci, G. (2017). No need to laugh out loud: Predicting humor appraisal of comic strips based on physiological signals in a realistic environment. ACM Transactions on Computer-Human Interaction, 24(6). Scopus. https://doi.org/10.1145/3157730","Barral, O., Kosunen, I., & Jacucci, G.",No need to laugh out loud: Predicting humor appraisal of comic strips based on physiological signals in a realistic environment.,2017,ACM Transactions on Computer-Human Interaction,x,-,,Finland
44,262,"Lanatà, A., Valenza, G., & Scilingo, E. P. (2012). A novel EDA glove based on textile-integrated electrodes for affective computing. Medical & Biological Engineering & Computing, 50(11), 1163–1172. doi:10.1007/s11517-012-0921-9","Lanatá,A, Valenza,G y Scilingo.E.P", A novel EDA glove based on textile-integrated electrodes for affective computing,2012,International Federation for Medical and Biological Engineering,x,-,,Italy
45,263,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ","Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M",Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal,2013,Annals of Biomedical Engineering,x,-,,USA
45,264,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ","Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M",Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal,2013,Annals of Biomedical Engineering,x,-,,USA
45,265,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ","Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M",Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal,2013,Annals of Biomedical Engineering,x,-,,USA
45,266,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ","Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M",Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal,2013,Annals of Biomedical Engineering,x,-,,USA
45,267,"Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M. (2013). Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal. Annals of Biomedical Engineering, 42(1), 162–176. doi:10.1007/s10439-013-0880-9 ","Ren, P., Barreto, A., Huang, J., Gao, Y., Ortega, F. R., & Adjouadi, M",Off-line and On-line Stress Detection Through Processing of the Pupil Diameter Signal,2013,Annals of Biomedical Engineering,x,-,,USA
46,268,"GOUIZI, K., BEREKSI REGUIG, F., & MAAOUI, C. (2011). Emotion recognition from physiological signals. Journal of Medical Engineering & Technology, 35(6-7), 300–307. doi:10.3109/03091902.2011.601784","GOUIZI, K., BEREKSI REGUIG, F., & MAAOUI, C. ",Emotion recognition from physiological signals,2011,Journal of Medical Engineering & Technology,x,-,,France
47,269,"Bornoiu, I.-V., Strungaru, R., & Grigore, O. (2015). Intelligent System for Emotion Recognition Based on Electrodermal Activity Processing. 6th European Conference of the International Federation for Medical and Biological Engineering, 70–73. doi:10.1007/978-3-319-11128-5_18 ","Bornoiu, I.-V., Strungaru, R., & Grigore, O",Intelligent System for Emotion Recognition Based on Electrodermal Activity Processing,2015,Medical and Biological Engineering,-,x,,Romania
48,270,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450","Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N.",Subjective Assessment of Stress in HCI,2015,Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015.,-,x,,Greece
48,271,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450","Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N.",Subjective Assessment of Stress in HCI,2015,Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015.,-,x,,Greece
48,272,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450","Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N.",Subjective Assessment of Stress in HCI,2015,Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015.,-,x,,Greece
48,273,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450","Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N.",Subjective Assessment of Stress in HCI,2015,Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015.,-,x,,Greece
48,274,"Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N. (2015). Subjective Assessment of Stress in HCI. Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015. doi:10.1145/2808435.2808450","Liapis, A., Katsanos, C., Sotiropoulos, D., Xenos, M., & Karousos, N.",Subjective Assessment of Stress in HCI,2015,Proceedings of the 11th Biannual Conference on Italian SIGCHI Chapter - CHItaly 2015.,-,x,,Greece
49,275,"Drungilas, D., Bielskis, A. A., & Denisov, V. (2010). An intelligent control system based on non-invasive man machine interaction. In Innovations in Computing Sciences and Software Engineering (pp. 63-68). Springer, Dordrecht.","Drungilas, D., Bielskis, A. A., & Denisov, V. ",An intelligent control system based on non-invasive man machine interaction,2010,Innovations in Computing Sciences and Software Engineering,-,x,,Lithuania
50,276,"Wu, G., Liu, G., & Hao, M. (2010). The Analysis of Emotion Recognition from GSR Based on PSO. 2010 International Symposium on Intelligence Information Processing and Trusted Computing. doi:10.1109/iptc.2010.60","Wu, G., Liu, G., & Hao, M.",The Analysis of Emotion Recognition from GSR Based on PSO,2010,2010 International Symposium on Intelligence Information Processing and Trusted Computing,-,x,,China
51,277,"Giakoumis, D., Tzovaras, D., Moustakas, K., & Hassapis, G. (2011). Automatic Recognition of Boredom in Video Games Using Novel Biosignal Moment-Based Features. IEEE Transactions on Affective Computing, 2(3), 119–133. doi:10.1109/t-affc.2011.4 ","Giakoumis, D., Tzovaras, D., Moustakas, K., & Hassapis, G.",Automatic Recognition of Boredom in Video Games Using Novel Biosignal Moment-Based Features,2011,IEEE Transactions on Affective Computing,x,-,,Greece
52,278,"Safta, I., Grigore, O., & Căruntu, C.(2011). Emotion Detection Using Psycho-Physiological Signal Processing. Computer, 3, 4.","Safta, I., Grigore, O., & Căruntu, C",Automatic Recognition of Boredom in Video Games Using Novel Biosignal Moment-Based Features,2011,2011 7TH INTERNATIONAL SYMPOSIUM ON ADVANCED TOPICS IN ELECTRICAL ENGINEERING (ATEE),-,x,,Romania
53,279,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users,2012,Biomedical sciences instrumentation,-,x,,USA
53,280,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users,2012,Biomedical sciences instrumentation,-,x,,USA
53,281,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users,2012,Biomedical sciences instrumentation,-,x,,USA
53,282,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users,2012,Biomedical sciences instrumentation,-,x,,USA
53,283,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2012). Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users. Biomedical sciences instrumentation, 48, 345-350.","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Comparison of the use of pupil diameter and galvanic skin response signals for affective assessment of computer users,2012,Biomedical sciences instrumentation,-,x,,USA
54,284,"Cheng, J., & Liu, G. (2013). Computing nonlinear features of skin conductance to build the affective detection model. 2013 International Conference on Communications, Circuits and Systems (ICCCAS). doi:10.1109/icccas.2013.6765349 ","Cheng, J., & Liu, G.",Computing nonlinear features of skin conductance to build the affective detection model,2013,"International Conference on Communications, Circuits and Systems (ICCCAS)",-,x,,China
54,285,"Cheng, J., & Liu, G. (2013). Computing nonlinear features of skin conductance to build the affective detection model. 2013 International Conference on Communications, Circuits and Systems (ICCCAS). doi:10.1109/icccas.2013.6765349 ","Cheng, J., & Liu, G.",Computing nonlinear features of skin conductance to build the affective detection model,2013,"International Conference on Communications, Circuits and Systems (ICCCAS)",-,x,,China
54,286,"Cheng, J., & Liu, G. (2013). Computing nonlinear features of skin conductance to build the affective detection model. 2013 International Conference on Communications, Circuits and Systems (ICCCAS). doi:10.1109/icccas.2013.6765349 ","Cheng, J., & Liu, G.",Computing nonlinear features of skin conductance to build the affective detection model,2013,"International Conference on Communications, Circuits and Systems (ICCCAS)",-,x,,China
55,287,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Affective Assessment by Digital Processing of the Pupil Diameter,2013,IEEE Transactions on Affective Computing,x,-,,USA
55,288,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Affective Assessment by Digital Processing of the Pupil Diameter,2013,IEEE Transactions on Affective Computing,x,-,,USA
55,289,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Affective Assessment by Digital Processing of the Pupil Diameter,2013,IEEE Transactions on Affective Computing,x,-,,USA
55,290,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Affective Assessment by Digital Processing of the Pupil Diameter,2013,IEEE Transactions on Affective Computing,x,-,,USA
55,291,"Ren, P., Barreto, A., Gao, Y., & Adjouadi, M. (2013). Affective Assessment by Digital Processing of the Pupil Diameter. IEEE Transactions on Affective Computing, 4(1), 2–14. doi:10.1109/t-affc.2012.25","Ren, P., Barreto, A., Gao, Y., & Adjouadi, M.",Affective Assessment by Digital Processing of the Pupil Diameter,2013,IEEE Transactions on Affective Computing,x,-,,USA
56,292,"Guo, R., Li, S., He, L., Gao, W., Qi, H., & Owens, G. (2013, May). Pervasive and unobtrusive emotion sensing for human mental health. In 2013 7th International Conference on Pervasive Computing Technologies for Healthcare and Workshops (pp. 436-439). IEEE.","Guo, R., Li, S., He, L., Gao, W., Qi, H., & Owens, G.",Pervasive and unobtrusive emotion sensing for human mental health,2013,7th International Conference on Pervasive Computing Technologies for Healthcare and Workshops,-,x,,USA
56,293,"Guo, R., Li, S., He, L., Gao, W., Qi, H., & Owens, G. (2013, May). Pervasive and unobtrusive emotion sensing for human mental health. In 2013 7th International Conference on Pervasive Computing Technologies for Healthcare and Workshops (pp. 436-439). IEEE.","Guo, R., Li, S., He, L., Gao, W., Qi, H., & Owens, G.",Pervasive and unobtrusive emotion sensing for human mental health,2013,7th International Conference on Pervasive Computing Technologies for Healthcare and Workshops,-,x,,USA
57,294,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ","Henriques, R., Paiva, A., & Antunes, C",Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity,2013,Humaine Association Conference on Affective Computing and Intelligent Interaction,-,x,,Portugal
57,295,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ","Henriques, R., Paiva, A., & Antunes, C",Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity,2013,Humaine Association Conference on Affective Computing and Intelligent Interaction,-,x,,Portugal
57,296,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ","Henriques, R., Paiva, A., & Antunes, C",Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity,2013,Humaine Association Conference on Affective Computing and Intelligent Interaction,-,x,,Portugal
57,297,"Henriques, R., Paiva, A., & Antunes, C. (2013). Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity. 2013 Humaine Association Conference on Affective Computing and Intelligent Interaction. doi:10.1109/acii.2013.14 ","Henriques, R., Paiva, A., & Antunes, C",Accessing Emotion Patterns from Affective Interactions Using Electrodermal Activity,2013,Humaine Association Conference on Affective Computing and Intelligent Interaction,-,x,,Portugal
